week,value
2020-07-19,145.51249554214945
2020-07-26,145.51249554214945
2020-08-02,145.51249554214945
2020-08-09,145.51249554214945
2020-08-16,145.51249554214945
2020-08-23,145.51249554214945
2020-08-30,145.51249554214945
2020-09-06,145.51249554214945
2020-09-13,145.51249554214945
2020-09-20,145.51249554214945
2020-09-27,145.51249554214945
2020-10-04,145.51249554214945
2020-10-11,145.51249554214945
2020-10-18,145.51249554214945
2020-10-25,145.51249554214945
2020-11-01,145.51249554214945
2020-11-08,145.51249554214945
2020-11-15,145.51249554214945
2020-11-22,145.51249554214945
2020-11-29,145.51249554214945
2020-12-06,145.51249554214945
2020-12-13,145.51249554214945
2020-12-20,145.51249554214945
2020-12-27,145.51249554214945
2021-01-03,145.51249554214945
2021-01-10,145.51249554214945
2021-01-17,145.51249554214945
2021-01-24,145.51249554214945
2021-01-31,145.51249554214945
2021-02-07,145.51249554214945
